"date","acn_volume","adbe_volume","amd_volume","crm_volume","ibm_volume","intc_volume","intu_volume","nflx_volume","sony_volume","txn_volume"
"2020-04-22","1921200","2231500","63041600","6660900","7412479","23350400","1258600","21084800","837300","10961000"
"2020-04-23","3027900","2120300","69662700","6281400","7198154","35092000","1309200","13952300","985500","5374000"
"2020-04-24","2121100","2143900","72761000","6710500","5215251","50187000","1069900","8658900","1158100","5570200"
"2020-04-27","2457800","2375200","62568100","5036400","5150295","25902200","941200","6277500","1233300","4728000"
"2020-04-28","2160100","3895600","80501800","4731800","4997893","28784700","1000000","10101200","972100","5762300"
"2020-04-29","2957600","5006400","110800900","5256700","5499450","30451500","1132400","9693100","1193600","4936900"
"2020-04-30","2740800","3902200","65543900","6830700","6941047","26279900","1410900","7954000","1108900","5781000"
"2020-05-01","2064200","2578600","69562700","4276900","5152073","21194800","1193600","8299900","625200","5839800"
"2020-05-04","1710500","2372000","62590600","5974200","4202723","18957200","1366500","7799100","768100","4987000"
"2020-05-05","1621900","2377400","56560500","5264800","4078772","17252100","1052700","6286300","957200","5242400"
"2020-05-06","1474900","2319700","48138100","4112600","4042372","17848700","754500","6660700","913600","3701300"
"2020-05-07","2295400","2465200","48956600","6460900","4615580","14733500","954200","5641900","900400","3601300"
"2020-05-08","1778600","2547200","40686100","5403400","5232615","20384500","1209500","5049300","957700","4331200"
"2020-05-11","2013800","2266200","68746400","8696000","3697924","18684400","882200","5486000","916800","2723600"
"2020-05-12","1912300","2071800","55631100","5904600","5004587","16754900","933500","4598200","1140200","3547100"
"2020-05-13","2349300","3365500","76824700","12534900","6153409","21065000","957100","7014600","2543800","4653000"
"2020-05-14","2773300","2752000","73814000","7442300","5501332","21569400","912900","9007500","1329900","4396100"
"2020-05-15","3630000","2626600","66950900","5673800","5006470","21373300","850000","7244000","1241200","7237700"
"2020-05-18","2254700","2351900","48569200","6398300","4399162","20428700","1187500","7773500","1976900","6527200"
"2020-05-19","1784100","2753700","60388500","5264000","3390191","21865000","1318200","4810500","2118400","4594800"
"2020-05-20","2294800","2824700","50888200","4951200","4017372","30584000","1418100","5607300","2146500","4961600"
"2020-05-21","1373000","2261100","48496100","4429700","4184941","20987700","1358300","9117300","1214600","4381700"
"2020-05-22","1317500","1688200","43524100","4965100","4373117","14103000","1770100","5422300","848700","3061600"
"2020-05-26","2408700","3526000","51618900","8353600","5720888","20933600","1775700","7881100","1435100","4822000"
"2020-05-27","2000500","3553300","102414500","6340200","5990965","19886300","1479400","10446300","1524600","4079400"
"2020-05-28","2280600","2903600","53670200","10275200","4095404","17253500","1717800","5655100","1606900","3798200"
"2020-05-29","2535400","5892000","64666700","19588900","8294675","33393900","1689000","5254900","1176800","5953600"
"2020-06-01","1530800","2034100","36864400","5711600","3003798","14317700","1283800","3743700","1423600","2842500"
"2020-06-02","1939200","2509600","42855200","8571800","3115093","20702400","1132900","3494800","1420600","7277700"
"2020-06-03","1605400","2537100","46765300","6004000","4097914","16737300","1309700","4316000","2723200","7650600"
"2020-06-04","2451400","2422600","44869100","7301600","4042581","22010100","1316500","5410500","1167400","5052500"
"2020-06-05","2537900","2793700","53908300","8232200","6163764","26813100","1874000","5099600","1274500","7788500"
"2020-06-08","1626900","2593000","39681700","4592600","5617543","21546200","1067200","5851500","1392600","5602500"
"2020-06-09","2269600","2279300","79919100","4025600","5641706","23594100","1283000","6797000","986700","4450000"
"2020-06-10","2077200","3611600","78719400","8127200","4952601","21367800","1072000","4896900","1863300","4005700"
"2020-06-11","4046600","4123700","78715400","6521200","12304726","26998200","1392600","7462900","2784400","6013700"
"2020-06-12","2590100","8332600","71189100","5443800","6506434","30419800","1173500","6461100","2360700","5950800"
"2020-06-15","2310800","3781500","56740700","6000000","5385959","29651700","943100","4467900","1640100","5152800"
"2020-06-16","2154000","3764400","50949700","5824100","5864608","23226600","1225500","5507900","1029200","3529000"
"2020-06-17","1594800","2112300","45146500","5038600","3302013","20454800","855500","6529600","1375300","2934000"
"2020-06-18","2228000","2578400","40354700","8677800","2997208","24899700","1127000","4277600","920000","3062500"
"2020-06-19","3710000","3931600","52801500","11841000","8471554","60336100","2482200","5934500","1513900","10377200"
"2020-06-22","2454500","3156300","44704800","6252200","4993081","22846000","1179100","6272100","605900","3677600"
"2020-06-23","2203800","3065900","48089000","6950800","6937700","22809600","1291400","5948400","1189700","4679000"
"2020-06-24","2753700","3329400","53535500","4903100","7061546","27764500","951000","4826200","646500","4747100"
"2020-06-25","4690200","2275200","51129600","4022400","6412608","21906900","966600","4134500","682300","2617200"
"2020-06-26","3348400","3829700","65485700","7595700","11244605","38477500","1376800","6804700","953300","9870700"
"2020-06-29","2247900","2623900","49905800","3972100","4350837","22150300","965700","4844000","972100","3540100"
"2020-06-30","3136400","2944700","42275700","4478900","4099797","31542100","1621800","4198500","736700","5572400"
"2020-07-01","2124700","2581700","32370900","4754600","4869967","14748100","1653400","9705900","1549700","4022000"
"2020-07-02","2006200","2503000","29081400","4200300","3919362","15578600","1228500","6351500","1087000","4799000"
"2020-07-06","1934500","2761200","36769400","5794200","4231488","20536700","1161800","7839000","1397500","4957000"
"2020-07-07","1783700","2684600","32153100","5431500","4474893","15996500","1133100","5669900","908000","3778200"
"2020-07-08","1750700","1999200","35608300","4233700","5431669","13277900","774500","5691700","533500","3584300"
"2020-07-09","1756700","2269800","87216300","6062800","4982098","20683700","1027500","5840500","949600","4977300"
"2020-07-10","1373600","3676200","59839700","3783200","4482842","17742300","762400","21605600","1666900","2659200"
"2020-07-13","2090000","3480700","57741800","5555400","4864632","19082900","1383100","18399000","1814600","4861600"
"2020-07-14","1747800","5666700","54890100","5854700","4742982","24190900","3106100","15083300","757600","4247500"
"2020-07-15","2193700","2566200","42360300","7681800","4679176","19986300","1526100","10066700","1985200","3625100"
"2020-07-16","1408400","2677700","36887100","7350000","4530121","12425900","1128500","24499000","935400","3337600"
"2020-07-17","2069700","2568200","34710400","4324300","4167892","16322800","896300","24991400","1091700","4666100"
"2020-07-20","1371800","3512500","45034300","5729000","10384374","16868700","1019900","11940300","875000","4623100"
"2020-07-21","1546200","2027600","44741000","5376800","16063004","19803700","1042300","9113700","698200","7715800"
"2020-07-22","1488000","1400300","135159400","2833000","8572388","18959900","1145100","6954100","417000","10911900"
"2020-07-23","1444900","2313900","106829100","3639500","4414225","43518600","1266100","7722000","608100","7793500"
"2020-07-24","1542300","1900800","205314500","3908400","3693531","182269900","1193300","7746200","535500","5077100"
"2020-07-27","1523200","1622000","107918100","3015700","3905136","107526500","1227800","7863100","911200","3874500"
"2020-07-28","1422300","1463400","94181400","3114200","4370397","62362600","1050300","5986700","479200","3545300"
"2020-07-29","1473700","1489300","132969700","3747800","2963109","60500800","1115500","6611800","530400","2818300"
"2020-07-30","1408600","1449000","80286900","3587400","4171553","39735200","867300","6608600","624300","4146900"
"2020-07-31","1495500","2034000","71621600","3734000","5519847","46536000","1015500","5916300","1112900","8044000"
"2020-08-03","1631700","2075200","42628800","6557500","3688301","31767100","1248300","5873100","2149700","4311800"
"2020-08-04","1260500","2622600","155676100","4480300","3625541","29045800","1200900","5608000","1695500","5361500"
"2020-08-05","1155400","2353100","65642600","3559100","3786102","29438600","863000","4308200","1179100","4370200"
"2020-08-06","1317900","2362000","53961700","5113300","3574287","23795500","716700","3725900","1129800","2961800"
"2020-08-07","1275400","3289700","66543200","5423400","3818946","36765200","752000","5910300","1101600","2856700"
"2020-08-10","1315700","1836800","70536100","5528200","4150842","37442600","569000","4691200","644600","5526400"
"2020-08-11","1757200","1900200","77877700","5015400","5231255","35348100","828300","7329200","1039600","5383800"
"2020-08-12","1512900","2223700","88513700","3980300","3692066","30659800","813900","5439200","1233600","3073700"
"2020-08-13","1745700","2028000","57407400","4711600","3317180","24774500","760800","3008900","1794200","2945100"
"2020-08-14","1130500","1111000","42389500","2833000","3099716","22321200","596000","2943500","1419400","2062900"
"2020-08-17","1395400","1555700","31450200","3574500","3514665","20018300","714900","2423500","1237400","2380400"
"2020-08-18","1475800","2097700","30970500","7284800","3014990","19251400","755800","3505500","798200","2760400"
"2020-08-19","1671500","2439200","37507400","7080700","3916119","27775000","990900","3156200","1354300","3803200"
"2020-08-20","1279300","2485000","42948900","5175100","2679015","55081300","1083500","5132500","1224700","2761200"
"2020-08-21","1976100","2645600","48280300","5727800","3540815","34621500","1174500","3921300","1337000","4382500"
"2020-08-24","1293200","1840500","38036100","5699000","4258057","36295300","2088000","4762200","848500","2841300"
"2020-08-25","1501700","3967400","49234400","27096500","3114674","38384300","1718400","5727700","636000","2840700"
"2020-08-26","2322100","7780300","47157300","63253400","3544162","28616600","3108600","20373700","900600","2974100"
"2020-08-27","1295300","3631800","42194200","22817100","3580144","24420600","1880500","9062900","1032800","2801000"
"2020-08-28","1212200","1926300","40723300","28068000","3242182","35384700","1189400","4417500","1010000","2884700"
"2020-08-31","2001100","2346700","90655900","16010100","5049983","46114100","1070800","4941400","777200","4344600"
"2020-09-01","1914500","2404000","55825600","13293600","3300444","30472800","1074500","9572700","1061900","3563400"
"2020-09-02","1702800","2783400","50366900","12963800","6895650","53000700","1438000","5886900","888900","4579200"
"2020-09-03","2350500","5837600","87462700","14000600","5979773","47394300","1570100","9071100","1069300","5866400"
"2020-09-04","1946400","3900300","82267800","14374300","6295037","43318400","1219500","8270100","1241500","5251600"
"2020-09-08","2361200","4533100","54955700","15229600","5449974","39752700","1578500","5572700","1262300","5893700"
"2020-09-09","1670200","3312100","54163900","9988600","3944152","33437300","1303200","6848100","888300","5418500"
"2020-09-10","2024100","4248100","51499400","5945000","4161406","32649100","1254100","6240200","979700","3985800"
"2020-09-11","1301000","4414200","54763000","5455200","3711313","29333600","955200","5035200","826100","3524400"
"2020-09-14","1576400","4463800","47448700","4255200","3809009","27212500","888800","7359100","676200","3120400"
"2020-09-15","1297500","5682400","57874400","4133600","3049299","27598300","1111600","5337000","1383600","2718700"
"2020-09-16","1800400","8462600","38393500","5441200","3962666","26531400","1668800","4394900","1789200","3591700"
"2020-09-17","2002500","4560800","55619100","5279500","3317180","26959900","1818200","5379300","1461500","5646100"
"2020-09-18","3676400","7182300","51082900","6595600","5639614","50123500","2284400","6717700","1212000","7025900"
"2020-09-21","2305900","3913700","61312000","5561600","5555724","27377100","1594200","5457500","762500","6036000"
"2020-09-22","1786200","2629100","56044700","3600800","3093859","22290900","2099900","3482300","730800","3213200"
"2020-09-23","2688100","2671300","42327500","7507900","4120612","30078800","1412100","3726400","873100","5766400"
"2020-09-24","4828600","2838800","57540900","4166800","3709325","29343400","1216900","3727200","834700","2911000"
"2020-09-25","3691100","2541100","48206200","5117800","3089570","26633400","1239800","3769400","617700","3036000"
"2020-09-28","2587600","2844800","48005500","4088300","3670623","29652200","1134300","4773500","790200","3454100"
"2020-09-29","2572000","2030400","61568900","3983700","2203504","19558200","1115500","3541500","449100","2722900"
"2020-09-30","2250100","3508200","51533700","8188500","3411111","27711300","1804900","4634100","706700","5599600"
"2020-10-01","1928800","2264600","52177100","4318000","3359438","22127600","1091400","8153700","719700","4431200"
"2020-10-02","1936100","2780900","52855100","4494500","3059759","25811800","902700","6071200","1392000","3928600"
"2020-10-05","1446000","1984100","47056500","3403500","3190823","20883200","1296500","4088100","846200","3052800"
"2020-10-06","2286300","2041500","52725400","4448100","4050426","25642800","1042400","4199000","850800","3418700"
"2020-10-07","2005800","2025800","43045700","4963200","2944908","21978700","1235700","7988700","1238400","2845500"
"2020-10-08","1394200","1590700","54240700","4150400","26452189","22369500","788200","5386500","744900","2323700"
"2020-10-09","1312500","1853800","80354400","4225000","8737970","24343900","846800","4781300","755700","4209800"
"2020-10-12","1524300","3149700","47669700","4317000","4848315","27303500","1571000","5391100","770900","5147800"
"2020-10-13","1634000","2438100","42764100","3713200","5654781","20005800","1118700","5602500","907000","3524000"
"2020-10-14","1443800","2032900","40403000","5129500","3899593","21874200","896400","9499000","942800","3267400"
"2020-10-15","1273300","2042800","33696400","5256800","3541024","18272900","790000","5113100","1129100","2936000"
"2020-10-16","1796400","2441200","31474300","3092300","4927078","23414400","790000","6347400","1062600","4599700"
"2020-10-19","1904500","1931400","36689100","3242300","7822720","43537200","822700","7567500","822200","4225400"
"2020-10-20","1783800","1453900","38219400","2989300","22490151","27224900","1131200","10047200","1215800","3916100"
"2020-10-21","1701800","1369700","36426400","2794000","10204044","21866000","816800","17405700","873200","6700600"
"2020-10-22","1661300","2613700","38006800","3685700","8217167","41522700","803400","6997900","661900","3167200"
"2020-10-23","1187600","1899300","46557700","3159600","4072496","97322500","721900","4927900","751200","3509100"
"2020-10-26","2162100","2337400","69423700","5864100","7534756","54161300","927800","6186100","842500","4290700"
"2020-10-27","1567800","1896500","156669500","4285600","6209161","50130500","838700","3627200","1467300","4102400"
"2020-10-28","2412300","2677300","76529900","4425400","9860956","45066000","948400","5992700","2727400","7413600"
"2020-10-29","1499000","2125300","52784100","4589000","7071169","36796800","896800","11120700","1845100","5600400"
"2020-10-30","1972700","3127000","51349000","5741200","8285889","46781300","1682700","7807900","1479300","5427000"
"2020-11-02","2087200","2479000","45760700","3953400","5555829","33856700","1109900","4408200","2077700","3756600"
"2020-11-03","1544000","1758600","41231800","4151400","4397698","34349500","1114900","3690200","1059400","3588600"
"2020-11-04","1725000","4524300","66579700","6505400","6066905","34748200","1344400","5137300","1039200","5015300"
"2020-11-05","1954800","2401000","46542300","8961700","5127701","31103200","1074200","5372800","1823300","4638100"
"2020-11-06","1417600","1956300","53829900","3798600","5490663","36233700","623100","4236300","1394500","4217700"
"2020-11-09","3052100","3625300","58580700","8777500","9405841","48481700","1820100","10419700","1884900","5308600"
"2020-11-10","2818000","4920300","67137200","6863200","5881449","39224500","1544100","8306100","1300100","5697900"
"2020-11-11","1757200","2634200","44611300","4163400","4486922","31496900","1127000","5460500","1347400","3497200"
"2020-11-12","1672200","2115000","37242600","5607000","6797117","42881300","947700","5063700","1209000","2607100"
"2020-11-13","1456200","2965600","30423200","5160000","4898000","30884700","1179400","3002700","1094900","2439800"
"2020-11-16","1631400","2522200","38640800","5712600","5536896","36306300","1158800","3953600","1151100","3456500"
"2020-11-17","1318100","2407600","29473500","5090700","4324687","31118000","953900","3698100","1751500","3526700"
"2020-11-18","1613200","2063200","29968000","5880500","4818713","32817900","912000","3629200","746400","2998400"
"2020-11-19","1611700","3132700","50116800","8084600","3597822","29469100","1533600","2254700","899900","2465300"
"2020-11-20","1771900","1849900","35008400","7286100","5255418","24199300","2369800","4253400","623900","3013000"
"2020-11-23","1288600","2370000","46505000","5383600","5910318","35489600","1529400","5416600","742800","2803000"
"2020-11-24","1899300","2584900","36839200","5797300","8109115","33901200","1045500","3550500","1208900","4962800"
"2020-11-25","1434000","2634500","41349700","26394900","4326151","28126900","1199300","3598600","1649700","3543700"
"2020-11-27","888100","1815500","22717600","7395000","2187395","15921400","528300","2805800","666900","3084400"
"2020-11-30","2441400","2787000","84483000","18966400","6263448","46332700","1875700","3530900","969700","4845200"
"2020-12-01","2078600","2531100","58583600","18872000","5553319","57768000","1088900","5052700","1240200","4894400"
"2020-12-02","1671100","2107100","57988800","52225500","3860472","33753500","760700","3028400","1188400","4212300"
"2020-12-03","1552300","3062700","35859700","21395300","4757417","50261200","1841100","2826100","754600","4778600"
"2020-12-04","1852700","2749800","45570300","20504800","5776849","39767700","1404400","3666200","570100","3741600"
"2020-12-07","1973400","3441700","39815700","12864100","8701151","51040300","1909800","4289300","901400","4645300"
"2020-12-08","1825600","2175700","33907500","12116800","5643170","28956500","1705200","4229000","717900","3259900"
"2020-12-09","2201500","3449100","52170400","15651800","6813121","34068400","2477800","4178800","1988700","5593900"
"2020-12-10","1874000","3922000","33804400","9258600","5024147","33706000","1499200","3018200","725400","5597300"
"2020-12-11","1838900","3561300","28368100","8214400","4687544","29398800","1194000","3210900","907600","4145800"
"2020-12-14","2412500","3945200","48026400","8508500","5282300","33436400","1366000","5770400","855700","5994200"
"2020-12-15","2415800","2558600","57232700","10766800","4556585","25465600","1654200","3394900","824300","5732100"
"2020-12-16","2248000","2555600","34909000","8821400","4738485","28351000","1577800","3682400","856800","3147900"
"2020-12-17","4855600","2178400","32023700","9946900","3962248","26399000","1965900","3193400","1199700","5253400"
"2020-12-18","5948000","4667400","51823100","11845400","7900229","119298400","2569600","4502700","1289600","7072600"
"2020-12-21","2680500","2412900","47093900","9219000","6397022","53775700","997600","3894000","939000","3077300"
"2020-12-22","1602900","1701500","35673700","10339600","4535561","32171200","1003500","1906600","743000","2640900"
"2020-12-23","1455900","1428300","25993300","7090500","2817819","22564200","900900","2393200","669600","2012400"
"2020-12-24","528100","589200","16705900","6146300","1842111","11865600","441900","1144000","301800","1044400"
"2020-12-28","1057100","1515400","30627300","6422500","3781499","21269200","871900","2891900","963600","2139300"
"2020-12-29","1065200","1434100","31748200","6122400","3647402","84531400","640500","4022400","988800","2433700"
"2020-12-30","992800","1529900","25845000","4724000","3535794","37385400","703200","1876300","616200","2213800"
"2020-12-31","1325300","1462100","24930700","6011100","3738822","28576800","982500","5392300","670700","2906200"
"2021-01-04","2505100","3612900","51802600","10319900","5417443","46102500","1839800","4444400","1064000","4659900"
"2021-01-05","1809200","2010100","34208000","8657200","6395872","24866600","1117700","3133900","1118700","4734100"
"2021-01-06","2535600","4156600","51911700","9789800","8322708","36809600","1537600","5346200","981500","5254400"
"2021-01-07","2068200","2901200","42897200","8443100","4714740","32092300","1109000","3686400","760700","5673600"
"2021-01-08","2010700","2266100","39816400","7301700","4891305","34625400","1259100","2973900","1400400","4556500"
"2021-01-11","1745100","2382400","48600200","7199000","5859587","32925000","1514900","3806200","1036600","4553100"
"2021-01-12","1898200","2964900","67672300","10736000","3921663","39883900","1242200","5990400","1192300","3406600"
"2021-01-13","1870700","2105900","60712900","6839200","8030874","124070700","1019500","5032100","794400","2953900"
"2021-01-14","2253200","3508300","53408200","6548000","7848347","74680900","1146200","4177400","831100","3416300"
"2021-01-15","1915100","3200400","49340300","8525600","5131153","50265400","1597800","5895800","1027600","3734600"
"2021-01-19","2249400","4419200","45115100","7753800","5646308","35647100","1578400","12315800","701000","6277800"
"2021-01-20","2081600","3859000","35185800","9857700","5856240","28701300","2051800","32637500","874000","4329500"
"2021-01-21","1625600","2768700","54221900","6785900","13116003","86519500","1736700","11802100","649200","3583900"
"2021-01-22","2049600","2534300","71294700","10186100","39814421","85729300","1150600","7550800","759600","3736800"
"2021-01-25","1921600","2697400","55086900","8213500","14315974","61968500","1588200","7207300","1457800","5401900"
"2021-01-26","1345500","2363100","59449100","5021000","11186656","31485900","663500","5023800","775000","5341900"
"2021-01-27","1833100","3586400","73341200","7641100","12705239","49722900","1928100","8670300","1115200","10011200"
"2021-01-28","1794200","3000700","47048400","7246000","8455969","49202600","1395100","5969000","1439700","6796600"
"2021-01-29","2494400","3061100","56735800","6473000","12369473","37256200","1523500","4325300","859200","5969800"
"2021-02-01","1559700","2554800","42359300","5696700","6538023","26926600","1260100","3547500","1499500","5715600"
"2021-02-02","2010300","3022000","33850000","7134900","6633627","23580900","1123400","3767600","1267700","4861200"
"2021-02-03","2470400","2146900","32312900","5357600","7024308","21893200","807300","3172300","3026200","5019200"
"2021-02-04","1702200","2005100","30791600","4770700","4771957","29853800","1522100","5164500","1382400","3519800"
"2021-02-05","1497700","1675000","30268700","5020000","4775722","23432600","867300","2376200","2026500","4045000"
"2021-02-08","1508700","1727000","47639900","4336400","6158848","34358300","898600","2791700","1067800","4597600"
"2021-02-09","1542600","1571500","37596400","5157200","4933982","28754100","817700","3703500","1014300","2777700"
"2021-02-10","1428300","1764500","42441300","5535600","5090673","16325100","1150300","3991300","606400","3414600"
"2021-02-11","1285300","1609800","35571000","6091600","5629154","27539100","1226900","2730600","470300","4776000"
"2021-02-12","1219200","1450600","38538400","4314400","4049275","26214200","1066800","2197100","557700","2532500"
"2021-02-16","1606700","1845900","35105900","10837600","6945231","26326300","1378600","2624100","849400","3887600"
"2021-02-17","1881000","2112000","32245500","5879200","4141219","21055400","1164700","2069600","592200","4315100"
"2021-02-18","1664300","1803200","35624900","4152800","5646413","17846100","1038700","2456200","567200","4195100"
"2021-02-19","2038400","2720700","29548300","4647700","6881320","28290100","1287900","2841500","1988600","4248500"
"2021-02-22","1476000","2510500","36930200","5055000","6149643","32288200","1179200","3078600","1096400","4386900"
"2021-02-23","2191300","4164300","49720900","8641600","4739740","27374600","2483100","4136500","1067300","6514400"
"2021-02-24","2476300","3390600","40821200","6128300","6087720","24669900","3307900","3245000","1474800","5100500"
"2021-02-25","2157700","3252500","54625100","8828900","5953623","36394000","2148100","4252900","1338000","6099600"
"2021-02-26","2712800","3154500","48962900","20372900","9467346","38216800","1765300","3755600","1002900","6060600"
"2021-03-01","1954700","2358600","32746200","14027700","5977367","28495400","1545000","3041400","935600","4771500"
"2021-03-02","2099800","2211000","34828200","10211500","4732418","23320000","1198400","3042200","1082500","5401500"
"2021-03-03","2114400","2808100","43541000","11459000","7744898","28740400","1369900","5362400","1052700","4715900"
"2021-03-04","2590400","4486400","60549400","12800500","8439651","40210400","1930000","5034800","1642500","8318900"
"2021-03-05","3236500","4615000","58548900","11406000","7268968","39511700","1588200","5070000","1053900","5681200"
"2021-03-08","2856100","3885100","54563900","9576400","7572203","33112400","1652900","3981800","1242600","6065400"
"2021-03-09","2729200","3926400","45088300","9732200","5867014","36387500","1770700","3470000","1288500","7610300"
"2021-03-10","2046000","2747300","45416600","7186400","7581199","27160300","1388800","3771500","1073400","4270500"
"2021-03-11","2972000","2762200","43583700","6431000","5383657","30701800","1445300","4714500","915500","5002700"
"2021-03-12","1828600","2183100","32938000","6114600","4194565","20173000","1305100","3981700","870100","3514600"
"2021-03-15","2295700","2508400","39086800","5733700","3577948","21247400","1407900","3484300","875500","3876500"
"2021-03-16","2185600","2618800","42971600","5311000","4867247","30186600","1077300","3238900","823900","4132600"
"2021-03-17","2626500","2502700","43320600","5805100","4488804","32394700","1765800","2817400","719100","4004800"
"2021-03-18","4089900","2931200","51036500","5580100","6104142","30094200","1868400","4094500","860600","4214400"
"2021-03-19","4460500","3923800","42283400","7088400","10297870","54951700","4423200","4386400","622700","8447300"
"2021-03-22","2295700","2944300","39648600","5002500","4356485","34380100","1468800","3360600","2082100","4476100"
"2021-03-23","2160300","5317000","40466600","4578000","4556794","35160000","1154500","5583500","761200","4688500"
"2021-03-24","2160600","5214100","43753600","4617700","4189230","74584700","1138300","4102200","1270700","5056100"
"2021-03-25","1714700","3201500","44735100","7977200","5809484","35401400","1510700","4926800","971200","4878500"
"2021-03-26","3171900","3615900","49148700","7333200","5823710","34705800","2107200","3467800","823900","6363500"
"2021-03-29","2398700","3141900","37144300","5686900","4835344","26161600","1631200","3330000","817100","4983600"
"2021-03-30","1763100","2436300","39169300","4717900","5010758","20709500","998000","2418100","695100","4458700"
"2021-03-31","2375800","3155900","43659500","6838000","5172575","33013200","1512700","3503100","597500","5427500"
"2021-04-01","2301900","2664700","40182400","7763500","4261404","31416300","1445100","3938600","450100","4581300"
"2021-04-05","2631300","2982500","32610600","5553200","5722980","27947500","1473600","3355900","832400","4323900"
"2021-04-06","1786600","1878300","29327900","5448500","3787566","28771400","813300","3474200","439100","3506900"
"2021-04-07","2736300","1576800","35590900","4403400","3112896","17793300","713700","2151300","489300","3678900"
"2021-04-08","1600600","2026000","41925300","6169100","4275211","22224200","1397000","4309800","562500","3157200"
"2021-04-09","1787800","1886900","32759900","7319300","3162999","27177100","1003500","2894000","823200","3127300"
"2021-04-12","1437500","1584600","62098800","6205700","3926684","51266900","1251600","2944100","444700","4504800"
"2021-04-13","2228000","2195400","37767300","5397100","8403041","26822000","1550200","2720300","534800","4009300"
"2021-04-14","1903500","1956400","34263800","4617600","6137928","25768400","1016600","3740300","410800","3555000"
"2021-04-15","2047500","2122300","68942800","5073900","4062664","24927700","914800","3139100","508200","4471900"
"2021-04-16","2625500","2031600","47280600","5088700","5535223","24625500","973100","3209100","642400","5792900"
"2021-04-19","1437100","1917700","39115500","4257700","8575736","23997700","1130900","4288700","413700","5334900"
"2021-04-20","1889800","1677500","34977800","4081200","16192708","19872100","1095800","11257600","489100","4258900"
"2021-04-21","1585900","1678100","35069000","4024000","12456814","24364200","857400","22897400","559200","4796500"
"2021-04-22","1460400","2084600","38846100","4975400","7428064","38257600","761700","9061100","906500","3853100"
"2021-04-23","1505300","2257500","49194000","5447100","4765576","77479500","981500","7307700","428500","3512400"
"2021-04-26","1420700","1387500","57594500","3459600","4927497","39645900","716400","4388800","536900","3842300"
"2021-04-27","1270900","1944000","61909900","3445200","4062664","38167700","619400","3761300","1559200","3864100"
"2021-04-28","1159900","1472200","108920300","4274500","3941433","30387400","541700","3193000","1735200","9434200"
"2021-04-29","1247800","1592500","51294500","4140800","4554179","23290600","636700","5127800","908800","4547300"
"2021-04-30","1969200","1950500","46601900","5024800","9280321","30731800","1409200","4413200","1080500","6193600"
"2021-05-03","1300400","1458600","66323300","5835700","5997241","22281700","771800","4091900","1026600","5136100"
"2021-05-04","1810700","2528900","59194300","6727500","6642623","35323600","1214200","4349500","1378500","5222300"
"2021-05-05","1553800","1875300","42310200","4205800","5229895","21001900","989800","3129400","972100","5257100"
"2021-05-06","1863200","2537100","38661300","5200000","7848661","25529300","975400","3783700","826100","4525800"
"2021-05-07","1394200","1632300","36954200","5774700","7325661","19959000","965500","3132800","878500","4591400"
"2021-05-10","1620700","1970900","45134500","5263700","7304636","35046500","1005400","5131600","1045800","4580400"
"2021-05-11","1541700","2293700","51008200","6097900","7454214","35968100","932600","4401000","976200","4641300"
"2021-05-12","2116600","2399500","42531400","5482500","6233742","30232300","2256300","4121500","1099200","5297900"
"2021-05-13","1698200","1996500","48646800","5337000","4807207","29192500","1402100","2712500","1241900","4361000"
"2021-05-14","1285600","1857100","38355800","4429000","2873780","28158300","1191200","2882500","696700","4433500"
"2021-05-17","1500000","1581000","40779200","3816100","4471755","20010200","1286200","2705200","662600","4162300"
"2021-05-18","1438400","1395100","31982500","3540600","4000009","18703400","1153700","2350500","912400","3454100"
"2021-05-19","1625200","2047500","73966200","8092100","4498532","23769700","1321200","3349900","534400","4780000"
"2021-05-20","2094700","1991100","49135000","6705500","4301675","23145200","1242200","3721200","518700","5387000"
"2021-05-21","2210200","1567800","40201100","4913600","4219041","17723100","1172800","3322900","491900","3682300"
"2021-05-24","1231300","1846900","33194300","5288300","3449290","19164400","1127300","2412600","380400","4175900"
"2021-05-25","1761300","2322500","47353100","6256300","4118311","22309900","1469700","2699500","895500","4270100"
"2021-05-26","1873200","1695600","30354000","5807100","3225655","15173600","2008700","2465300","577800","4221600"
"2021-05-27","7166300","2957300","35883200","15344100","5889294","32387600","2974200","3253800","549700","10107700"
"2021-05-28","2005700","1924800","40952700","17810800","2651192","20303900","1451300","2910300","425600","3306500"
"2021-06-01","1670800","2189000","43433000","8103900","2528705","20326400","948000","2482600","546900","4817300"
"2021-06-02","2089800","1761300","35203200","5543900","2915097","18483600","1321000","2269000","545100","3137900"
"2021-06-03","1540600","1539100","29812000","5109000","4320608","21831300","1490100","3887400","754700","4205300"
"2021-06-04","1146200","1644200","26387800","6177600","3261323","21493800","1400700","3160500","891400","3462900"
"2021-06-07","1404000","1768500","29006800","3510800","3621984","17364400","868100","2791900","1206100","2726100"
"2021-06-08","1321400","1747800","26956600","5827300","5313785","33254500","1516200","2374000","959800","3063600"
"2021-06-09","1166500","1702400","28454600","3350900","5547252","13904800","919500","3055000","515600","2866900"
"2021-06-10","2007200","3152400","28606400","4659500","4977391","26738100","1149800","4382900","569400","3188700"
"2021-06-11","1473100","2871300","24310900","4624200","3596462","18119700","1471000","3124000","601900","2309400"
"2021-06-14","1672400","3522600","27830200","6764700","3498661","21784500","961500","4400200","486400","3360300"
